TRACTCE10,GEOID10,NAME10,NAMELSAD10,INTPTLAT10,INTPTLON10,nit_long,COUNTYNS10,NAME10_1,NAMELSAD_1,INTPTLAT_1,INTPTLON_1,cancer_num,CID_sum
940102,55078940102,9401.02,Census Tract 9401.02,44.9913041,-88.6692512,0,1581099,Menominee,Menominee County,44.9913041,-88.6692512,9,333
950100,55091950100,9501,Census Tract 9501,44.6274362,-91.8348898,5,1581106,Pepin,Pepin County,44.6274362,-91.8348898,9,369
960600,55093960600,9606,Census Tract 9606,44.6568574,-92.5459001,3,1581107,Pierce,Pierce County,44.7253365,-92.4262793,9,135
970600,55099970600,9706,Census Tract 9706,45.5317721,-90.1978675,0,1581110,Price,Price County,45.6790724,-90.3596497,9,441
1801,55101001801,18.01,Census Tract 18.01,42.6883637,-88.0406066,2,1581111,Racine,Racine County,42.7540747,-87.414676,9,279
100700,55113100700,1007,Census Tract 1007,45.7579489,-91.2109635,0,1581116,Sawyer,Sawyer County,45.8649127,-91.1471302,9,216
10602,55117010602,106.02,Census Tract 106.02,43.7736774,-87.8657437,2,1581118,Sheboygan,Sheboygan County,43.7460015,-87.7305455,9,567
950700,55125950700,9507,Census Tract 9507,45.9380969,-89.6164309,0,1581122,Vilas,Vilas County,46.049848,-89.501254,9,243
1501,55127001501,15.01,Census Tract 15.01,42.6076747,-88.5046258,16,1581123,Walworth,Walworth County,42.6681095,-88.5417306,9,612
1603,55127001603,16.03,Census Tract 16.03,42.5771963,-88.5554808,17,1581123,Walworth,Walworth County,42.6681095,-88.5417306,9,612
950600,55129950600,9506,Census Tract 9506,45.7659559,-91.9426917,0,1581124,Washburn,Washburn County,45.8924633,-91.7964225,9,378
470204,55131470204,4702.04,Census Tract 4702.04,43.2046051,-88.0861645,1,1581125,Washington,Washington County,43.391156,-88.2329166,9,225
960300,55011960300,9603,Census Tract 9603,44.4660999,-91.9663739,5,1581065,Buffalo,Buffalo County,44.3897593,-91.7587135,10,0
950500,55019950500,9505,Census Tract 9505,44.792087,-90.4320872,5,1581069,Clark,Clark County,44.7335964,-90.6102007,10,20
12300,55025012300,123,Census Tract 123,42.899918,-89.2132785,10,1581072,Dane,Dane County,43.0674684,-89.4178523,10,380
13000,55025013000,130,Census Tract 130,43.1188061,-89.643142,10,1581072,Dane,Dane County,43.0674684,-89.4178523,10,380
991702,55025991702,9917.02,Census Tract 9917.02,43.1054021,-89.419806,10,1581072,Dane,Dane County,43.0674684,-89.4178523,10,380
100400,55029100400,1004,Census Tract 1004,45.0327327,-87.2443195,3,1581074,Door,Door County,45.067808,-87.0879363,10,480
960300,55043960300,9603,Census Tract 9603,43.0197102,-90.6778785,8,1581081,Grant,Grant County,42.8700621,-90.6953683,10,590
961100,55043961100,9611,Census Tract 9611,42.6224044,-90.5533699,8,1581081,Grant,Grant County,42.8700621,-90.6953683,10,590
960800,55045960800,9608,Census Tract 9608,42.5644322,-89.3937145,10,1581082,Green,Green County,42.6777275,-89.605639,10,460
10401,55063010401,104.01,Census Tract 104.01,43.9251184,-91.1458516,5,1581091,La Crosse,La Crosse County,43.9082222,-91.1117584,10,110
960400,55077960400,9604,Census Tract 9604,43.6916935,-89.4868339,4,1581098,Marquette,Marquette County,43.8260529,-89.4090953,10,560
961100,55097961100,9611,Census Tract 9611,44.4794538,-89.6459733,9,1581109,Portage,Portage County,44.4762457,-89.4980699,10,660
970400,55099970400,9704,Census Tract 9704,45.7080583,-90.5845502,0,1581110,Price,Price County,45.6790724,-90.3596497,10,490
960400,55107960400,9604,Census Tract 9604,45.3905325,-91.0596574,0,1581114,Rusk,Rusk County,45.472734,-91.1367448,10,220
120501,55109120501,1205.01,Census Tract 1205.01,45.1168763,-92.573599,6,1581833,St. Croix,St. Croix County,45.0289589,-92.4472842,10,580
121000,55109121000,1210,Census Tract 1210,44.9914686,-92.4981369,6,1581833,St. Croix,St. Croix County,45.0289589,-92.4472842,10,580
402,55111000402,4.02,Census Tract 4.02,43.4613659,-89.6489597,5,1581115,Sauk,Sauk County,43.4279976,-89.943329,10,540
940000,55113940000,9400,Census Tract 9400,45.8995059,-91.306637,0,1581116,Sawyer,Sawyer County,45.8649127,-91.1471302,10,240
100100,55115100100,1001,Census Tract 1001,44.802369,-88.3774787,4,1581117,Shawano,Shawano County,44.7896407,-88.7558134,10,600
11200,55117011200,112,Census Tract 112,43.587741,-87.981526,2,1581118,Sheboygan,Sheboygan County,43.7460015,-87.7305455,10,630
203704,55133203704,2037.04,Census Tract 2037.04,43.0726405,-88.3705889,2,1581126,Waukesha,Waukesha County,43.0193081,-88.3067069,10,230
100100,55135100100,1001,Census Tract 1001,44.6361869,-88.7569681,3,1581127,Waupaca,Waupaca County,44.478004,-88.9670056,10,450
960600,55137960600,9606,Census Tract 9606,44.0275107,-89.2060046,4,1581128,Waushara,Waushara County,44.1128248,-89.239752,10,390
950502,55001950502,9505.02,Census Tract 9505.02,43.8225,-89.7494879,5,1581060,Adams,Adams County,43.9737629,-89.7672232,11,198
1002,55005001002,10.02,Census Tract 10.02,45.3247992,-91.6117538,4,1581062,Barron,Barron County,45.4371917,-91.8528921,11,605
960200,55007960200,9602,Census Tract 9602,46.7034399,-91.3171407,0,1581063,Bayfield,Bayfield County,46.6341992,-91.1772815,11,374
1802,55009001802,18.02,Census Tract 18.02,44.5285052,-87.9558227,1,1581064,Brown,Brown County,44.4739612,-87.9959258,11,682
970400,55013970400,9704,Census Tract 9704,46.0094679,-92.1988328,1,1581066,Burnett,Burnett County,45.8652545,-92.3679775,11,550
20500,55015020500,205,Census Tract 205,44.0645413,-88.1938527,2,1581067,Calumet,Calumet County,44.0784104,-88.2121322,11,66
960100,55023960100,9601,Census Tract 9601,43.3549025,-90.8036775,4,1581071,Crawford,Crawford County,43.24991,-90.9512302,11,187
12502,55025012502,125.02,Census Tract 125.02,42.9372009,-89.4059846,10,1581072,Dane,Dane County,43.0674684,-89.4178523,11,418
30200,55031030200,302,Census Tract 302,46.5558694,-92.0786793,0,1581075,Douglas,Douglas County,46.4633156,-91.8925795,11,77
190200,55037190200,1902,Census Tract 1902,45.7916417,-88.4102346,5,1581078,Florence,Florence County,45.8496459,-88.4003217,11,176
41800,55039041800,418,Census Tract 418,43.6715997,-88.7121905,1,1581079,Fond du Lac,Fond du Lac County,43.7547219,-88.493284,11,319
180300,55051180300,1803,Census Tract 1803,46.1293308,-90.0783931,1,1581085,Iron,Iron County,46.32655,-90.2612985,11,11
100200,55057100200,1002,Census Tract 1002,43.8687159,-90.2341851,4,1581088,Juneau,Juneau County,43.9328362,-90.1139837,11,110
601,55059000601,6.01,Census Tract 6.01,42.6314748,-87.909888,5,1581089,Kenosha,Kenosha County,42.5797028,-87.4248983,11,154
2602,55059002602,26.02,Census Tract 26.02,42.5259247,-87.9079479,5,1581089,Kenosha,Kenosha County,42.5797028,-87.4248983,11,154
960300,55067960300,9603,Census Tract 9603,45.211898,-89.251333,4,1581093,Langlade,Langlade County,45.2592039,-89.0681897,11,308
150301,55079150301,1503.01,Census Tract 1503.01,42.8883547,-88.0524958,2,1581100,Milwaukee,Milwaukee County,43.0176546,-87.4815749,11,561
187200,55079187200,1872,Census Tract 1872,42.8672363,-88.0033793,2,1581100,Milwaukee,Milwaukee County,43.0176546,-87.4815749,11,561
101300,55083101300,1013,Census Tract 1013,44.7428861,-88.1500096,1,1581102,Oconto,Oconto County,44.9965754,-88.2065162,11,88
970900,55085970900,9709,Census Tract 9709,45.7706483,-89.6902479,1,1581103,Oneida,Oneida County,45.7137913,-89.5366933,11,132
660201,55089660201,6602.01,Census Tract 6602.01,43.2286735,-88.0384447,1,1581105,Ozaukee,Ozaukee County,43.360715,-87.4965534,11,715
1703,55101001703,17.03,Census Tract 17.03,42.7134445,-87.9260756,2,1581111,Racine,Racine County,42.7540747,-87.414676,11,341
970100,55103970100,9701,Census Tract 9701,43.5041364,-90.4176339,4,1581112,Richland,Richland County,43.3761994,-90.4356927,11,473
10900,55117010900,109,Census Tract 109,43.6728605,-87.8555267,2,1581118,Sheboygan,Sheboygan County,43.7460015,-87.7305455,11,693
960100,55119960100,9601,Census Tract 9601,45.2438393,-90.1776174,1,1581119,Taylor,Taylor County,45.2116558,-90.5048529,11,352
100400,55121100400,1004,Census Tract 1004,44.4029711,-91.2688051,6,1581120,Trempealeau,Trempealeau County,44.3030501,-91.3588668,11,209
950200,55129950200,9502,Census Tract 9502,45.9643637,-91.8985282,0,1581124,Washburn,Washburn County,45.8924633,-91.7964225,11,462
203703,55133203703,2037.03,Census Tract 2037.03,43.0824393,-88.4089884,2,1581126,Waukesha,Waukesha County,43.0193081,-88.3067069,11,253
100500,55135100500,1005,Census Tract 1005,44.3854773,-89.1628011,3,1581127,Waupaca,Waupaca County,44.478004,-88.9670056,11,495
2400,55139002400,24,Census Tract 24,44.2253731,-88.4941001,0,1581129,Winnebago,Winnebago County,44.0857068,-88.6681488,11,440
950100,55001950100,9501,Census Tract 9501,44.2022827,-89.7468118,5,1581060,Adams,Adams County,43.9737629,-89.7672232,12,216
960100,55011960100,9601,Census Tract 9601,44.4913795,-91.6952321,8,1581065,Buffalo,Buffalo County,44.3897593,-91.7587135,12,0
960500,55011960500,9605,Census Tract 9605,44.2061971,-91.643454,5,1581065,Buffalo,Buffalo County,44.3897593,-91.7587135,12,0
970900,55013970900,9709,Census Tract 9709,45.8395321,-92.6497176,1,1581066,Burnett,Burnett County,45.8652545,-92.3679775,12,600
20100,55015020100,201,Census Tract 201,44.2043354,-88.0991233,2,1581067,Calumet,Calumet County,44.0784104,-88.2121322,12,72
10700,55017010700,107,Census Tract 107,44.9059634,-91.3171813,6,1581068,Chippewa,Chippewa County,45.0690918,-91.2835054,12,432
970800,55021970800,9708,Census Tract 9708,43.3202073,-89.592979,9,1581070,Columbia,Columbia County,43.4718818,-89.3304721,12,636
961100,55027961100,9611,Census Tract 9611,43.3976692,-88.7042279,3,1581073,Dodge,Dodge County,43.4227057,-88.7043791,12,840
961500,55027961500,9615,Census Tract 9615,43.2855877,-88.473908,3,1581073,Dodge,Dodge County,43.4227057,-88.7043791,12,840
960800,55043960800,9608,Census Tract 9608,42.7108007,-90.6229989,9,1581081,Grant,Grant County,42.8700621,-90.6953683,12,708
180200,55051180200,1802,Census Tract 1802,46.3625143,-90.3695329,1,1581085,Iron,Iron County,46.32655,-90.2612985,12,12
960200,55053960200,9602,Census Tract 9602,44.4012212,-90.8597863,6,1581086,Jackson,Jackson County,44.3248946,-90.8065413,12,528
10600,55063010600,106,Census Tract 106,43.8239748,-91.1638738,5,1581091,La Crosse,La Crosse County,43.9082222,-91.1117584,12,132
950900,55081950900,9509,Census Tract 9509,43.8195847,-90.8010659,5,1581101,Monroe,Monroe County,43.9451751,-90.6199687,12,396
101100,55083101100,1011,Census Tract 1011,44.8306474,-88.0334442,1,1581102,Oconto,Oconto County,44.9965754,-88.2065162,12,96
640200,55089640200,6402,Census Tract 6402,43.3239635,-87.9227113,1,1581105,Ozaukee,Ozaukee County,43.360715,-87.4965534,12,780
950200,55091950200,9502,Census Tract 9502,44.5506196,-92.1116878,5,1581106,Pepin,Pepin County,44.6274362,-91.8348898,12,492
960900,55095960900,9609,Census Tract 9609,45.2844677,-92.4932061,2,1581108,Polk,Polk County,45.4680297,-92.4531541,12,156
120400,55109120400,1204,Census Tract 1204,45.1040681,-92.7120145,6,1581833,St. Croix,St. Croix County,45.0289589,-92.4472842,12,696
960300,55119960300,9603,Census Tract 9603,45.1487411,-90.7634033,0,1581119,Taylor,Taylor County,45.2116558,-90.5048529,12,384
960700,55123960700,9607,Census Tract 9607,43.5763578,-91.1872447,4,1581121,Vernon,Vernon County,43.5998583,-90.8152256,12,240
950300,55129950300,9503,Census Tract 9503,45.8297903,-91.6401073,0,1581124,Washburn,Washburn County,45.8924633,-91.7964225,12,504
950500,55129950500,9505,Census Tract 9505,45.74288,-91.7768843,1,1581124,Washburn,Washburn County,45.8924633,-91.7964225,12,504
202101,55133202101,2021.01,Census Tract 2021.01,42.9648895,-88.294627,2,1581126,Waukesha,Waukesha County,43.0193081,-88.3067069,12,276
203200,55133203200,2032,Census Tract 2032,43.074665,-88.3247601,2,1581126,Waukesha,Waukesha County,43.0193081,-88.3067069,12,276
203405,55133203405,2034.05,Census Tract 2034.05,43.1396436,-88.3046531,2,1581126,Waukesha,Waukesha County,43.0193081,-88.3067069,12,276
1600,55139001600,16,Census Tract 16,44.088715,-88.481709,0,1581129,Winnebago,Winnebago County,44.0857068,-88.6681488,12,480
3702,55139003702,37.02,Census Tract 37.02,44.1385944,-88.4744895,0,1581129,Winnebago,Winnebago County,44.0857068,-88.6681488,12,480
11100,55141011100,111,Census Tract 111,44.4635945,-89.8170938,0,1581130,Wood,Wood County,44.4614126,-90.0388252,12,252
200,55005000200,2,Census Tract 2,45.5590231,-92.0802875,4,1581062,Barron,Barron County,45.4371917,-91.8528921,13,715
950600,55019950600,9506,Census Tract 9506,44.5621159,-90.426866,4,1581069,Clark,Clark County,44.7335964,-90.6102007,13,26
11402,55025011402,114.02,Census Tract 114.02,43.1536887,-89.2830832,10,1581072,Dane,Dane County,43.0674684,-89.4178523,13,494
970300,55033970300,9703,Census Tract 9703,44.9760939,-91.7835044,4,1581076,Dunn,Dunn County,44.9477408,-91.8977203,13,338
950200,55041950200,9502,Census Tract 9502,45.5144948,-88.5634727,1,1581080,Forest,Forest County,45.6668822,-88.7732251,13,897
950400,55049950400,9504,Census Tract 9504,42.951679,-90.114897,9,1581084,Iowa,Iowa County,43.0010208,-90.1336915,13,39
100700,55057100700,1007,Census Tract 1007,43.6999705,-89.9886111,4,1581088,Juneau,Juneau County,43.9328362,-90.1139837,13,130
960100,55069960100,9601,Census Tract 9601,45.4870546,-89.5561681,1,1581094,Lincoln,Lincoln County,45.3383191,-89.7420823,13,923
960200,55077960200,9602,Census Tract 9602,43.8453015,-89.3390842,4,1581098,Marquette,Marquette County,43.8260529,-89.4090953,13,728
990000,55083990000,9900,Census Tract 9900,44.7815226,-87.8406162,1,1581102,Oconto,Oconto County,44.9965754,-88.2065162,13,104
620100,55089620100,6201,Census Tract 6201,43.4205732,-87.9684831,1,1581105,Ozaukee,Ozaukee County,43.360715,-87.4965534,13,845
960300,55095960300,9603,Census Tract 9603,45.5185793,-92.4415244,2,1581108,Polk,Polk County,45.4680297,-92.4531541,13,169
2600,55101002600,26,Census Tract 26,42.6534114,-88.2391045,2,1581111,Racine,Racine County,42.7540747,-87.414676,13,403
10300,55117010300,103,Census Tract 103,43.8479462,-87.9817827,2,1581118,Sheboygan,Sheboygan County,43.7460015,-87.7305455,13,819
100600,55121100600,1006,Census Tract 1006,44.2180353,-91.4794313,6,1581120,Trempealeau,Trempealeau County,44.3030501,-91.3588668,13,247
460102,55131460102,4601.02,Census Tract 4601.02,43.2237094,-88.2127468,1,1581125,Washington,Washington County,43.391156,-88.2329166,13,325
203304,55133203304,2033.04,Census Tract 2033.04,43.0914814,-88.2173796,2,1581126,Waukesha,Waukesha County,43.0193081,-88.3067069,13,299
204502,55133204502,2045.02,Census Tract 2045.02,43.1256308,-88.433916,2,1581126,Waukesha,Waukesha County,43.0193081,-88.3067069,13,299
100700,55135100700,1007,Census Tract 1007,44.3340999,-88.9769857,4,1581127,Waupaca,Waupaca County,44.478004,-88.9670056,13,585
101200,55135101200,1012,Census Tract 1012,44.4136729,-88.8572908,3,1581127,Waupaca,Waupaca County,44.478004,-88.9670056,13,585
300,55139000300,3,Census Tract 3,44.033344,-88.5119634,0,1581129,Winnebago,Winnebago County,44.0857068,-88.6681488,13,520
11600,55141011600,116,Census Tract 116,44.2849618,-89.7980036,0,1581130,Wood,Wood County,44.4614126,-90.0388252,13,273
950400,55001950400,9504,Census Tract 9504,43.9407474,-89.7376994,5,1581060,Adams,Adams County,43.9737629,-89.7672232,14,252
20204,55009020204,202.04,Census Tract 202.04,44.6339177,-88.1022354,1,1581064,Brown,Brown County,44.4739612,-87.9959258,14,868
970600,55013970600,9706,Census Tract 9706,45.7909042,-92.1447634,1,1581066,Burnett,Burnett County,45.8652545,-92.3679775,14,700
20306,55015020306,203.06,Census Tract 203.06,44.1906286,-88.3236295,2,1581067,Calumet,Calumet County,44.0784104,-88.2121322,14,84
20600,55015020600,206,Census Tract 206,43.9279672,-88.0925262,2,1581067,Calumet,Calumet County,44.0784104,-88.2121322,14,84
950200,55019950200,9502,Census Tract 9502,44.9521808,-90.5205515,5,1581069,Clark,Clark County,44.7335964,-90.6102007,14,28
960400,55023960400,9604,Census Tract 9604,43.069719,-91.0420918,3,1581071,Crawford,Crawford County,43.24991,-90.9512302,14,238
970200,55033970200,9702,Census Tract 9702,45.0040804,-92.0318449,4,1581076,Dunn,Dunn County,44.9477408,-91.8977203,14,364
1500,55035001500,15,Census Tract 15,44.8217557,-91.5996487,6,1581077,Eau Claire,Eau Claire County,44.7263547,-91.2864137,14,420
960100,55043960100,9601,Census Tract 9601,43.0851261,-90.5338605,8,1581081,Grant,Grant County,42.8700621,-90.6953683,14,826
100601,55055100601,1006.01,Census Tract 1006.01,43.0767528,-88.9700003,4,1581087,Jefferson,Jefferson County,43.0138065,-88.7739855,14,70
960200,55061960200,9602,Census Tract 9602,44.6109001,-87.5112345,4,1581090,Kewaunee,Kewaunee County,44.5009489,-87.1618133,14,126
960500,55061960500,9605,Census Tract 9605,44.3925871,-87.6338331,4,1581090,Kewaunee,Kewaunee County,44.5009489,-87.1618133,14,126
960700,55069960700,9607,Census Tract 9607,45.2720183,-89.6727634,2,1581094,Lincoln,Lincoln County,45.3383191,-89.7420823,14,994
10100,55071010100,101,Census Tract 101,44.24402,-87.593129,7,1581095,Manitowoc,Manitowoc County,44.1051076,-87.3138281,14,896
960600,55075960600,9606,Census Tract 9606,45.3590709,-87.9459573,0,1581097,Marinette,Marinette County,45.3468989,-87.991198,14,490
960200,55093960200,9602,Census Tract 9602,44.8089686,-92.4607571,6,1581107,Pierce,Pierce County,44.7253365,-92.4262793,14,210
960800,55093960800,9608,Census Tract 9608,44.6352857,-92.2849535,6,1581107,Pierce,Pierce County,44.7253365,-92.4262793,14,210
2702,55101002702,27.02,Census Tract 27.02,42.7279646,-88.2399757,2,1581111,Racine,Racine County,42.7540747,-87.414676,14,434
1202,55105001202,12.02,Census Tract 12.02,42.7367215,-89.0849911,14,1581113,Rock,Rock County,42.6699307,-89.0751194,14,658
1602,55127001602,16.02,Census Tract 16.02,42.5576082,-88.4548291,16,1581123,Walworth,Walworth County,42.6681095,-88.5417306,14,952
202102,55133202102,2021.02,Census Tract 2021.02,42.9409099,-88.2705287,2,1581126,Waukesha,Waukesha County,43.0193081,-88.3067069,14,322
203306,55133203306,2033.06,Census Tract 2033.06,43.065477,-88.2262876,2,1581126,Waukesha,Waukesha County,43.0193081,-88.3067069,14,322
1700,55139001700,17,Census Tract 17,44.0775159,-88.5908015,0,1581129,Winnebago,Winnebago County,44.0857068,-88.6681488,14,560
990000,55003990000,9900,Census Tract 9900,47.1291288,-90.1846558,0,1581061,Ashland,Ashland County,46.5462905,-90.6651539,15,780
950400,55019950400,9504,Census Tract 9504,44.8087893,-90.7306337,6,1581069,Clark,Clark County,44.7335964,-90.6102007,15,30
960200,55023960200,9602,Census Tract 9602,43.337673,-91.0153346,4,1581071,Crawford,Crawford County,43.24991,-90.9512302,15,255
12800,55025012800,128,Census Tract 128,42.9970805,-89.7280637,10,1581072,Dane,Dane County,43.0674684,-89.4178523,15,570
970600,55033970600,9706,Census Tract 9706,44.7973342,-92.0249267,4,1581076,Dunn,Dunn County,44.9477408,-91.8977203,15,390
950600,55049950600,9506,Census Tract 9506,42.8707141,-90.147391,9,1581084,Iowa,Iowa County,43.0010208,-90.1336915,15,45
970400,55065970400,9704,Census Tract 9704,42.5550104,-90.2959527,8,1581092,Lafayette,Lafayette County,42.6555782,-90.1302916,15,915
10600,55071010600,106,Census Tract 106,43.9401545,-87.8641102,7,1581095,Manitowoc,Manitowoc County,44.1051076,-87.3138281,15,960
1201,55073001201,12.01,Census Tract 12.01,44.8205109,-89.5887846,8,1581096,Marathon,Marathon County,44.8980363,-89.757823,15,1005
960100,55077960100,9601,Census Tract 9601,43.9457646,-89.3826684,4,1581098,Marquette,Marquette County,43.8260529,-89.4090953,15,840
960600,55097960600,9606,Census Tract 9606,44.4630329,-89.3515055,9,1581109,Portage,Portage County,44.4762457,-89.4980699,15,990
1400,55105001400,14,Census Tract 14,42.6134164,-89.0201586,14,1581113,Rock,Rock County,42.6699307,-89.0751194,15,705
1701,55127001701,17.01,Census Tract 17.01,42.5524648,-88.3502167,16,1581123,Walworth,Walworth County,42.6681095,-88.5417306,15,1020
201300,55133201300,2013,Census Tract 2013,42.9985913,-88.1606383,2,1581126,Waukesha,Waukesha County,43.0193081,-88.3067069,15,345
300,55005000300,3,Census Tract 3,45.4465419,-92.026963,4,1581062,Barron,Barron County,45.4371917,-91.8528921,16,880
960300,55023960300,9603,Census Tract 9603,43.1801763,-90.8813624,4,1581071,Crawford,Crawford County,43.24991,-90.9512302,16,272
30100,55031030100,301,Census Tract 301,46.599193,-91.7341833,0,1581075,Douglas,Douglas County,46.4633156,-91.8925795,16,112
960300,55053960300,9603,Census Tract 9603,44.4623336,-91.0554594,5,1581086,Jackson,Jackson County,44.3248946,-90.8065413,16,704
960600,55069960600,9606,Census Tract 9606,45.1992667,-89.5592537,1,1581094,Lincoln,Lincoln County,45.3383191,-89.7420823,16,1136
2000,55073002000,20,Census Tract 20,44.8116689,-90.0815995,8,1581096,Marathon,Marathon County,44.8980363,-89.757823,16,1072
610102,55089610102,6101.02,Census Tract 6101.02,43.4999731,-87.8571278,4,1581105,Ozaukee,Ozaukee County,43.360715,-87.4965534,16,1040
100500,55113100500,1005,Census Tract 1005,46.0669847,-91.2068534,0,1581116,Sawyer,Sawyer County,45.8649127,-91.1471302,16,384
10100,55117010100,101,Census Tract 101,43.8548789,-87.806125,2,1581118,Sheboygan,Sheboygan County,43.7460015,-87.7305455,16,1008
11100,55117011100,111,Census Tract 111,43.623675,-88.1070501,2,1581118,Sheboygan,Sheboygan County,43.7460015,-87.7305455,16,1008
100200,55121100200,1002,Census Tract 1002,44.5187248,-91.4286028,6,1581120,Trempealeau,Trempealeau County,44.3030501,-91.3588668,16,304
100800,55121100800,1008,Census Tract 1008,44.1240189,-91.2681657,6,1581120,Trempealeau,Trempealeau County,44.3030501,-91.3588668,16,304
800,55127000800,8,Census Tract 8,42.6138595,-88.6053332,16,1581123,Walworth,Walworth County,42.6681095,-88.5417306,16,1088
970400,55033970400,9704,Census Tract 9704,44.7984297,-91.7672889,4,1581076,Dunn,Dunn County,44.9477408,-91.8977203,17,442
10200,55071010200,102,Census Tract 102,44.2481534,-87.7534923,7,1581095,Manitowoc,Manitowoc County,44.1051076,-87.3138281,17,1088
1102,55073001102,11.02,Census Tract 11.02,44.9526712,-89.5336199,9,1581096,Marathon,Marathon County,44.8980363,-89.757823,17,1139
160300,55079160300,1603,Census Tract 1603,42.8568651,-87.8904253,2,1581100,Milwaukee,Milwaukee County,43.0176546,-87.4815749,17,867
100600,55083100600,1006,Census Tract 1006,44.9927955,-88.4229643,3,1581102,Oconto,Oconto County,44.9965754,-88.2065162,17,136
610101,55089610101,6101.01,Census Tract 6101.01,43.5143035,-87.9920631,1,1581105,Ozaukee,Ozaukee County,43.360715,-87.4965534,17,1105
961100,55095961100,9611,Census Tract 9611,45.3007726,-92.240174,4,1581108,Polk,Polk County,45.4680297,-92.4531541,17,221
101000,55115101000,1010,Census Tract 1010,44.7369027,-88.4144192,4,1581117,Shawano,Shawano County,44.7896407,-88.7558134,17,1020
100300,55121100300,1003,Census Tract 1003,44.3407169,-91.4429494,5,1581120,Trempealeau,Trempealeau County,44.3030501,-91.3588668,17,323
201704,55133201704,2017.04,Census Tract 2017.04,42.8867338,-88.1631057,2,1581126,Waukesha,Waukesha County,43.0193081,-88.3067069,17,391
100300,55135100300,1003,Census Tract 1003,44.5065717,-89.1671589,2,1581127,Waupaca,Waupaca County,44.478004,-88.9670056,17,765
960100,55027960100,9601,Census Tract 9601,43.5653895,-88.4691921,3,1581073,Dodge,Dodge County,43.4227057,-88.7043791,18,1260
101701,55055101701,1017.01,Census Tract 1017.01,43.1210701,-88.7255345,4,1581087,Jefferson,Jefferson County,43.0138065,-88.7739855,18,90
2700,55059002700,27,Census Tract 27,42.5422426,-88.0111539,5,1581089,Kenosha,Kenosha County,42.5797028,-87.4248983,18,252
10300,55071010300,103,Census Tract 103,44.1685146,-87.9411166,7,1581095,Manitowoc,Manitowoc County,44.1051076,-87.3138281,18,1152
10400,55071010400,104,Census Tract 104,44.051696,-87.9020917,7,1581095,Manitowoc,Manitowoc County,44.1051076,-87.3138281,18,1152
970500,55103970500,9705,Census Tract 9705,43.2384236,-90.440643,6,1581112,Richland,Richland County,43.3761994,-90.4356927,18,774
120904,55109120904,1209.04,Census Tract 1209.04,44.9168655,-92.5200727,6,1581833,St. Croix,St. Croix County,45.0289589,-92.4472842,18,1044
100800,55115100800,1008,Census Tract 1008,44.8504443,-89.1603804,4,1581117,Shawano,Shawano County,44.7896407,-88.7558134,18,1080
101100,55115101100,1011,Census Tract 1011,44.6532082,-88.4192964,4,1581117,Shawano,Shawano County,44.7896407,-88.7558134,18,1080
960300,55123960300,9603,Census Tract 9603,43.6440002,-90.840156,4,1581121,Vernon,Vernon County,43.5998583,-90.8152256,18,360
440103,55131440103,4401.03,Census Tract 4401.03,43.345042,-88.3826334,1,1581125,Washington,Washington County,43.391156,-88.2329166,18,450
450103,55131450103,4501.03,Census Tract 4501.03,43.3427948,-88.134687,1,1581125,Washington,Washington County,43.391156,-88.2329166,18,450
450106,55131450106,4501.06,Census Tract 4501.06,43.3030481,-88.2706837,1,1581125,Washington,Washington County,43.391156,-88.2329166,18,450
2201,55139002201,22.01,Census Tract 22.01,44.1134716,-88.7043347,0,1581129,Winnebago,Winnebago County,44.0857068,-88.6681488,18,720
950700,55001950700,9507,Census Tract 9507,43.7124804,-89.6814175,6,1581060,Adams,Adams County,43.9737629,-89.7672232,19,342
11200,55017011200,112,Census Tract 112,45.0672272,-91.519486,6,1581068,Chippewa,Chippewa County,45.0690918,-91.2835054,19,684
960500,55043960500,9605,Census Tract 9605,42.8066198,-90.8677667,8,1581081,Grant,Grant County,42.8700621,-90.6953683,19,1121
960900,55075960900,9609,Census Tract 9609,45.2364308,-87.7588834,3,1581097,Marinette,Marinette County,45.3468989,-87.991198,19,665
100500,55083100500,1005,Census Tract 1005,45.139348,-88.2881423,1,1581102,Oconto,Oconto County,44.9965754,-88.2065162,19,152
971002,55085971002,9710.02,Census Tract 9710.02,45.821192,-89.9144007,0,1581103,Oneida,Oneida County,45.7137913,-89.5366933,19,228
2200,55105002200,22,Census Tract 22,42.5541011,-89.0944648,9,1581113,Rock,Rock County,42.6699307,-89.0751194,19,893
960100,55107960100,9601,Census Tract 9601,45.5295289,-90.9138394,0,1581114,Rusk,Rusk County,45.472734,-91.1367448,19,418
120800,55109120800,1208,Census Tract 1208,44.9835798,-92.3289463,4,1581833,St. Croix,St. Croix County,45.0289589,-92.4472842,19,1102
100800,55113100800,1008,Census Tract 1008,45.7923304,-90.8918637,0,1581116,Sawyer,Sawyer County,45.8649127,-91.1471302,19,456
100900,55115100900,1009,Census Tract 1009,44.720505,-88.7701865,4,1581117,Shawano,Shawano County,44.7896407,-88.7558134,19,1140
100500,55121100500,1005,Census Tract 1005,44.2519059,-91.2741424,6,1581120,Trempealeau,Trempealeau County,44.3030501,-91.3588668,19,361
203803,55133203803,2038.03,Census Tract 2038.03,42.951613,-88.3961089,2,1581126,Waukesha,Waukesha County,43.0193081,-88.3067069,19,437
